course_id,teacher_id,question_no,no_participants,resp_share,SET_score_avg,stud_grade_avg,stud_grade_std,stud_grade_var_coef,percent_failed,stud_grade_avg_cur,stud_grade_std_cur,stud_grade_var_coef_cur,percent_failed_cur,class_duration,weekday,time_of_day,SET_score_1sem,maximum_score,academic_degree,seniority,gender
FAB1NP03EC-Z20-w,104362,904,126,0.06349206349206349,4.625,3.83587786259542,1.1132134770841116,0.29021087661297235,0.17938931297709923,3.83587786259542,1.1132134770841116,0.29021087661297235,0.17938931297709923,2,Sunday,14-18,NA,0,dr,1,female
FAB1NP03EC-Z20-w,104362,905,126,0.06349206349206349,4.125,3.83587786259542,1.1132134770841116,0.29021087661297235,0.17938931297709923,3.83587786259542,1.1132134770841116,0.29021087661297235,0.17938931297709923,2,Sunday,14-18,NA,0,dr,1,female
FAB1NP03EC-Z20-w,104362,906,126,0.04761904761904761,4.666666666666667,3.83587786259542,1.1132134770841116,0.29021087661297235,0.17938931297709923,3.83587786259542,1.1132134770841116,0.29021087661297235,0.17938931297709923,2,Sunday,14-18,NA,0,dr,1,female
FAB1NP03EC-Z20-w,104362,909,126,0.06349206349206349,4.75,3.83587786259542,1.1132134770841116,0.29021087661297235,0.17938931297709923,3.83587786259542,1.1132134770841116,0.29021087661297235,0.17938931297709923,2,Sunday,14-18,NA,0,dr,1,female
FAB1NP04FA-Z20-w,51355,901,139,0.07194244604316546,5,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,1,Sunday,>18,4.355,1,dr,5,female
FAB1NP04FA-Z20-w,51355,902,139,0.07194244604316546,4.4,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,1,Sunday,>18,4.355,0,dr,5,female
FAB1NP04FA-Z20-w,51355,903,139,0.07194244604316546,4.7,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,1,Sunday,>18,4.355,0,dr,5,female
FAB1NP04FA-Z20-w,51355,904,139,0.07194244604316546,4.8,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,1,Sunday,>18,4.355,0,dr,5,female
FAB1NP04FA-Z20-w,51355,905,139,0.07194244604316546,4.4,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,1,Sunday,>18,4.355,0,dr,5,female
FAB1NP04FA-Z20-w,51355,906,139,0.07194244604316546,4.9,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,1,Sunday,>18,4.355,0,dr,5,female
FAB1NP04FA-Z20-w,51355,907,139,0.07194244604316546,4.5,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,1,Sunday,>18,4.355,0,dr,5,female
FAB1NP04FA-Z20-w,51355,909,139,0.07194244604316546,5,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,3.8344827586206898,0.8937576192639348,0.23308427121091824,0.12413793103448276,1,Sunday,>18,4.355,1,dr,5,female
FAB1NP05MN-Z20-w,54597,901,128,0.1015625,4.846153846153846,4.495689655172414,0.5767061253554439,0.12827979010782645,0.00862068965517241,4.495689655172414,0.5767061253554439,0.12827979010782645,0.00862068965517241,2,Sunday,14-18,4.5925,0,dr,4,female
FAB1NP05MN-Z20-w,54597,902,128,0.09375,4.666666666666667,4.495689655172414,0.5767061253554439,0.12827979010782645,0.00862068965517241,4.495689655172414,0.5767061253554439,0.12827979010782645,0.00862068965517241,2,Sunday,14-18,4.5925,0,dr,4,female
FAB1NP05MN-Z20-w,54597,909,128,0.09375,4.666666666666667,4.495689655172414,0.5767061253554439,0.12827979010782645,0.00862068965517241,4.495689655172414,0.5767061253554439,0.12827979010782645,0.00862068965517241,2,Sunday,14-18,4.5925,0,dr,4,female
FAB1SE-SJO-A,59070,901,7,0.14285714285714285,5,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,2,Thursday,10-14,4.610833333,1,ma,3,male
FAB1SE-SJO-A,59070,902,7,0.14285714285714285,5,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,2,Thursday,10-14,4.610833333,1,ma,3,male
FAB1SE-SJO-A,59070,903,7,0.14285714285714285,5,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,2,Thursday,10-14,4.610833333,1,ma,3,male
FAB1SE-SJO-A,59070,904,7,0.14285714285714285,5,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,2,Thursday,10-14,4.610833333,1,ma,3,male
FAB1SE-SJO-A,59070,905,7,0.14285714285714285,5,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,2,Thursday,10-14,4.610833333,1,ma,3,male
FAB1SE-SJO-A,59070,907,7,0.14285714285714285,5,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,2,Thursday,10-14,4.610833333,1,ma,3,male
FAB1SE-SJO-A,59070,908,7,0.14285714285714285,5,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,2,Thursday,10-14,4.610833333,1,ma,3,male
FAB1SE-SJO-A,59070,909,7,0.14285714285714285,4,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,3.3035714285714284,1.0482727037253528,0.3173149805871338,0.32142857142857145,2,Thursday,10-14,4.610833333,0,ma,3,male
FAB1SE-SJO-N,61503,901,5,0.2,5,3.6875,1.2799972098183876,0.3471178874083763,0.25,3.6875,1.2799972098183876,0.3471178874083763,0.25,2,Tuesday,10-14,4.503333333,1,no_dgr,2,female
FAB1SE-SJO-N,61503,902,5,0.2,5,3.6875,1.2799972098183876,0.3471178874083763,0.25,3.6875,1.2799972098183876,0.3471178874083763,0.25,2,Tuesday,10-14,4.503333333,1,no_dgr,2,female
FAB1SE-SJO-N,61503,903,5,0.2,5,3.6875,1.2799972098183876,0.3471178874083763,0.25,3.6875,1.2799972098183876,0.3471178874083763,0.25,2,Tuesday,10-14,4.503333333,1,no_dgr,2,female
FAB1SE-SJO-N,61503,904,5,0.2,5,3.6875,1.2799972098183876,0.3471178874083763,0.25,3.6875,1.2799972098183876,0.3471178874083763,0.25,2,Tuesday,10-14,4.503333333,1,no_dgr,2,female
FAB1SE-SJO-N,61503,905,5,0.2,5,3.6875,1.2799972098183876,0.3471178874083763,0.25,3.6875,1.2799972098183876,0.3471178874083763,0.25,2,Tuesday,10-14,4.503333333,1,no_dgr,2,female
FAB1SE-SJO-N,61503,907,5,0.2,5,3.6875,1.2799972098183876,0.3471178874083763,0.25,3.6875,1.2799972098183876,0.3471178874083763,0.25,2,Tuesday,10-14,4.503333333,1,no_dgr,2,female
FAB1SE-SJO-N,61503,909,5,0.2,5,3.6875,1.2799972098183876,0.3471178874083763,0.25,3.6875,1.2799972098183876,0.3471178874083763,0.25,2,Tuesday,10-14,4.503333333,1,no_dgr,2,female
FAB1SE-SJO-P,8416,901,16,0.375,4.5,4.625,0.7416198487095664,0.1603502375588252,0.0625,4.625,0.7416198487095664,0.1603502375588252,0.0625,2,Wednesday,10-14,4.31,0,no_dgr,2,female
FAB1SE-SJO-P,8416,902,16,0.375,4.833333333333333,4.625,0.7416198487095664,0.1603502375588252,0.0625,4.625,0.7416198487095664,0.1603502375588252,0.0625,2,Wednesday,10-14,4.31,0,no_dgr,2,female
FAB1SE-SJO-P,8416,903,16,0.375,4.666666666666667,4.625,0.7416198487095664,0.1603502375588252,0.0625,4.625,0.7416198487095664,0.1603502375588252,0.0625,2,Wednesday,10-14,4.31,0,no_dgr,2,female
FAB1SE-SJO-P,8416,904,16,0.375,4.666666666666667,4.625,0.7416198487095664,0.1603502375588252,0.0625,4.625,0.7416198487095664,0.1603502375588252,0.0625,2,Wednesday,10-14,4.31,0,no_dgr,2,female
FAB1SE-SJO-P,8416,905,16,0.375,4.5,4.625,0.7416198487095664,0.1603502375588252,0.0625,4.625,0.7416198487095664,0.1603502375588252,0.0625,2,Wednesday,10-14,4.31,0,no_dgr,2,female
FAB1SE-SJO-P,8416,907,16,0.375,4.666666666666667,4.625,0.7416198487095664,0.1603502375588252,0.0625,4.625,0.7416198487095664,0.1603502375588252,0.0625,2,Wednesday,10-14,4.31,0,no_dgr,2,female
FAB1SE-SJO-P,8416,908,16,0.375,4.666666666666667,4.625,0.7416198487095664,0.1603502375588252,0.0625,4.625,0.7416198487095664,0.1603502375588252,0.0625,2,Wednesday,10-14,4.31,0,no_dgr,2,female
FAB1SE01FA-Z20-w,59056,902,69,0.02898550724637681,4.5,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,2,Friday,10-14,4.075,0,dr,3,male
FAB1SE01FA-Z20-w,59056,903,69,0.04347826086956521,4.333333333333333,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,2,Friday,10-14,4.075,0,dr,3,male
FAB1SE01FA-Z20-w,59056,904,69,0.04347826086956521,4.666666666666667,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,2,Friday,10-14,4.075,0,dr,3,male
FAB1SE01FA-Z20-w,59056,906,69,0.04347826086956521,3.6666666666666665,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,2,Friday,10-14,4.075,0,dr,3,male
FAB1SE01FA-Z20-w,59056,907,69,0.04347826086956521,2.6666666666666665,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,2,Friday,10-14,4.075,0,dr,3,male
FAB1SE01FA-Z20-w,59056,908,69,0.02898550724637681,4,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,3.6012658227848102,1.1418039787407572,0.3170562893515635,0.27848101265822783,2,Friday,10-14,4.075,0,dr,3,male
FAB1SE02FA-Z20-w,38606,903,68,0.07352941176470588,3.8,4.321428571428571,0.588390470863819,0.13615647259658625,0,4.321428571428571,0.588390470863819,0.13615647259658625,0,2,Tuesday,14-18,4.48,0,ma,8,male
FAB1SE02FA-Z20-w,38606,905,68,0.07352941176470588,3,4.321428571428571,0.588390470863819,0.13615647259658625,0,4.321428571428571,0.588390470863819,0.13615647259658625,0,2,Tuesday,14-18,4.48,0,ma,8,male
FAB1SE02FA-Z20-w,38606,907,68,0.0588235294117647,4.5,4.321428571428571,0.588390470863819,0.13615647259658625,0,4.321428571428571,0.588390470863819,0.13615647259658625,0,2,Tuesday,14-18,4.48,0,ma,8,male
FAB1SE02FA-Z20-w,38606,908,68,0.0588235294117647,4,4.321428571428571,0.588390470863819,0.13615647259658625,0,4.321428571428571,0.588390470863819,0.13615647259658625,0,2,Tuesday,14-18,4.48,0,ma,8,male
FAB1SE03FA-Z20-w,50743,901,66,0.06060606060606061,5,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,2,Thursday,14-18,4.086363636,1,dr,6,male
FAB1SE03FA-Z20-w,50743,902,66,0.06060606060606061,4,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,2,Thursday,14-18,4.086363636,0,dr,6,male
FAB1SE03FA-Z20-w,50743,904,66,0.06060606060606061,4.25,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,2,Thursday,14-18,4.086363636,0,dr,6,male
FAB1SE03FA-Z20-w,50743,905,66,0.06060606060606061,4,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,2,Thursday,14-18,4.086363636,0,dr,6,male
FAB1SE03FA-Z20-w,50743,906,66,0.06060606060606061,4,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,2,Thursday,14-18,4.086363636,0,dr,6,male
FAB1SE03FA-Z20-w,50743,909,66,0.06060606060606061,4.5,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,4.253846153846154,0.8051340921737451,0.18927202890160372,0.07692307692307693,2,Thursday,14-18,4.086363636,0,dr,6,male
FAB1SE04FA-Z20-w,51355,902,70,0.08571428571428572,3.6666666666666665,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,2,Tuesday,14-18,4.355,0,dr,5,female
FAB1SE04FA-Z20-w,51355,903,70,0.08571428571428572,4,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,2,Tuesday,14-18,4.355,0,dr,5,female
FAB1SE04FA-Z20-w,51355,904,70,0.08571428571428572,4.333333333333333,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,2,Tuesday,14-18,4.355,0,dr,5,female
FAB1SE04FA-Z20-w,51355,905,70,0.08571428571428572,3.6666666666666665,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,2,Tuesday,14-18,4.355,0,dr,5,female
FAB1SE04FA-Z20-w,51355,906,70,0.07142857142857142,4.2,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,2,Tuesday,14-18,4.355,0,dr,5,female
FAB1SE04FA-Z20-w,51355,907,70,0.08571428571428572,3.8333333333333335,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,2,Tuesday,14-18,4.355,0,dr,5,female
FAB1SE04FA-Z20-w,51355,908,70,0.08571428571428572,3.5,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,2,Tuesday,14-18,4.355,0,dr,5,female
FAB1SE04FA-Z20-w,51355,909,70,0.08571428571428572,4,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,3.147727272727273,1.0231770751261684,0.32505264480542534,0.3636363636363637,2,Tuesday,14-18,4.355,0,dr,5,female
FAB1SE05FA-Z20-w,50733,901,67,0.04477611940298507,4.333333333333333,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,2,Tuesday,10-14,4.029090909,0,ma,6,male
FAB1SE05FA-Z20-w,50733,902,67,0.04477611940298507,4,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,2,Tuesday,10-14,4.029090909,0,ma,6,male
FAB1SE05FA-Z20-w,50733,903,67,0.04477611940298507,4.333333333333333,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,2,Tuesday,10-14,4.029090909,0,ma,6,male
FAB1SE05FA-Z20-w,50733,904,67,0.04477611940298507,4.333333333333333,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,2,Tuesday,10-14,4.029090909,0,ma,6,male
FAB1SE05FA-Z20-w,50733,906,67,0.04477611940298507,4.333333333333333,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,2,Tuesday,10-14,4.029090909,0,ma,6,male
FAB1SE05FA-Z20-w,50733,907,67,0.04477611940298507,4.666666666666667,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,2,Tuesday,10-14,4.029090909,0,ma,6,male
FAB1SE05FA-Z20-w,50733,909,67,0.04477611940298507,4.333333333333333,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,3.685897435897436,1.0663354360009154,0.28930144002807445,0.2564102564102564,2,Tuesday,10-14,4.029090909,0,ma,6,male
FAB1SP-SJO-A,37035,901,11,0.09090909090909093,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.260555556,1,ma,10,male
FAB1SP-SJO-A,37035,902,11,0.09090909090909093,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.260555556,1,ma,10,male
FAB1SP-SJO-A,37035,903,11,0.09090909090909093,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.260555556,1,ma,10,male
FAB1SP-SJO-A,37035,906,11,0.09090909090909093,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.260555556,1,ma,10,male
FAB1SP-SJO-A,37035,908,11,0.09090909090909093,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.260555556,1,ma,10,male
FAB1SP-SJO-A,37035,909,11,0.09090909090909093,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.260555556,1,ma,10,male
FAB1SP-SJO-A,43847,901,10,0.1,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.471538462,0,ma,6,female
FAB1SP-SJO-A,43847,902,10,0.1,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.471538462,0,ma,6,female
FAB1SP-SJO-A,43847,903,10,0.1,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.471538462,0,ma,6,female
FAB1SP-SJO-A,43847,904,10,0.1,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.471538462,0,ma,6,female
FAB1SP-SJO-A,43847,906,10,0.1,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.471538462,0,ma,6,female
FAB1SP-SJO-A,43847,907,10,0.1,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.471538462,0,ma,6,female
FAB1SP-SJO-A,43847,908,10,0.1,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.471538462,0,ma,6,female
FAB1SP-SJO-A,43847,909,10,0.1,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,4.471538462,0,ma,6,female
FAB1SP-SJO-A,59070,901,8,0.125,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,1,ma,3,male
FAB1SP-SJO-A,59070,902,8,0.125,2,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,0,ma,3,male
FAB1SP-SJO-A,59070,903,8,0.125,3,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,0,ma,3,male
FAB1SP-SJO-A,59070,904,8,0.125,4,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,0,ma,3,male
FAB1SP-SJO-A,59070,905,8,0.125,4,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,0,ma,3,male
FAB1SP-SJO-A,59070,906,8,0.125,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,1,ma,3,male
FAB1SP-SJO-A,59070,907,8,0.125,4,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,0,ma,3,male
FAB1SP-SJO-A,59070,908,8,0.125,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,1,ma,3,male
FAB1SP-SJO-A,59070,909,8,0.125,5,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Wednesday,14-18,4.610833333,1,ma,3,male
FAB1SP-SJO-A,103088,902,9,0.1111111111111111,2,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,NA,0,no_dgr,1,female
FAB1SP-SJO-A,103088,904,9,0.1111111111111111,2,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,NA,0,no_dgr,1,female
FAB1SP-SJO-A,103088,905,9,0.1111111111111111,2,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,NA,0,no_dgr,1,female
FAB1SP-SJO-A,103088,906,9,0.1111111111111111,2,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,NA,0,no_dgr,1,female
FAB1SP-SJO-A,103088,907,9,0.1111111111111111,1,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,NA,0,no_dgr,1,female
FAB1SP-SJO-A,103088,908,9,0.1111111111111111,3,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,NA,0,no_dgr,1,female
FAB1SP-SJO-A,103088,909,9,0.1111111111111111,4,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,3.7884615384615383,0.8185721298853494,0.21606980078191965,0.05769230769230769,2,Tuesday,10-14,NA,0,no_dgr,1,female
FAB1SP01FA-Z20-w,59056,901,71,0.02816901408450704,5,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,1,Thursday,>18,4.075,1,dr,3,male
FAB1SP01FA-Z20-w,59056,905,71,0.02816901408450704,3,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,1,Thursday,>18,4.075,0,dr,3,male
FAB1SP01FA-Z20-w,59056,906,71,0.02816901408450704,5,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,1,Thursday,>18,4.075,1,dr,3,male
FAB1SP01FA-Z20-w,59056,907,71,0.02816901408450704,5,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,1,Thursday,>18,4.075,1,dr,3,male
FAB1SP01FA-Z20-w,59056,908,71,0.02816901408450704,5,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,1,Thursday,>18,4.075,1,dr,3,male
FAB1SP01FA-Z20-w,59056,909,71,0.02816901408450704,5,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,4.243421052631579,1.050375872573343,0.24753043818782655,0.14473684210526316,1,Thursday,>18,4.075,1,dr,3,male
FAB1SP02FA-Z20-w,37297,902,71,0.07042253521126761,4.8,3.1666666666666665,1.1748106997215253,0.3709928525436395,0.4301075268817205,3.1666666666666665,1.1748106997215253,0.3709928525436395,0.4301075268817205,2,Wednesday,10-14,4.421428571,0,dr,9,female
FAB1SP02FA-Z20-w,37297,903,71,0.07042253521126761,4.8,3.1666666666666665,1.1748106997215253,0.3709928525436395,0.4301075268817205,3.1666666666666665,1.1748106997215253,0.3709928525436395,0.4301075268817205,2,Wednesday,10-14,4.421428571,0,dr,9,female
FAB1SP02FA-Z20-w,37297,904,71,0.07042253521126761,4.8,3.1666666666666665,1.1748106997215253,0.3709928525436395,0.4301075268817205,3.1666666666666665,1.1748106997215253,0.3709928525436395,0.4301075268817205,2,Wednesday,10-14,4.421428571,0,dr,9,female
FAB1SP02FA-Z20-w,37297,906,71,0.07042253521126761,4.6,3.1666666666666665,1.1748106997215253,0.3709928525436395,0.4301075268817205,3.1666666666666665,1.1748106997215253,0.3709928525436395,0.4301075268817205,2,Wednesday,10-14,4.421428571,0,dr,9,female
